ID_VIDEOJUEGO,Nombre Videojuego,Año Publicación,Género,Ventas Norteamérica,Ventas Europa,Ventas Japón,Ventas Otros,Ventas Total,Puntaje Críticos,Cantidad Críticos,Puntaje Usuarios,Cantidad Usuarios,Rating,ID_DESARROLLADOR,ID_CONSOLA
VID_008540,Rayman Origins,2012,Platform,60000,80000,0,10000,150000,71.0,8.0,63.0,65.0,E10+,DES_0006,CONS_001
VID_008541,Summon Night 5,2013,Role-Playing,0,0,150000,0,150000,74.0,7.0,83.0,6.0,T,DES_0026,CONS_009
VID_008542,MotoGP 2: Ultimate Racing Technology,2001,Racing,70000,60000,0,20000,150000,,,,,,DES_0004,CONS_006
VID_008543,Black * Rock Shooter: The Game,2011,Role-Playing,0,0,150000,0,150000,66.0,19.0,72.0,39.0,T,DES_0053,CONS_009
VID_008544,BMX XXX,2002,Sports,70000,60000,0,20000,150000,54.0,14.0,46.0,17.0,M,DES_0031,CONS_006
VID_008545,Dragon Ball Z: Idainaru Dragon Ball Densetsu,1995,Fighting,0,0,150000,0,150000,,,,,,DES_0026,CONS_023
VID_008546,Sonic Advance & Sonic Pinball Party Combo Pack,2005,Misc,100000,40000,0,0,150000,,,,,,DES_0009,CONS_003
VID_008547,Boktai: The Sun is in Your Hand,2003,Role-Playing,100000,40000,0,0,150000,83.0,31.0,96.0,16.0,E,DES_0015,CONS_003
VID_008548,Making History: The Great War,2010,Strategy,0,0,150000,0,150000,,,,,,DES_0026,CONS_011
VID_008549,Guilty Gear X2 #Reload,2004,Fighting,110000,30000,0,10000,150000,86.0,34.0,76.0,12.0,T,DES_0084,CONS_014
VID_008550,Wizardry VII: Gadeia no Houshu,1995,Role-Playing,0,0,140000,10000,150000,,,,,,DES_0004,CONS_018
VID_008551,ReCore,2016,Action,80000,50000,0,10000,150000,63.0,75.0,66.0,445.0,T,DES_0002,CONS_015
VID_008552,Soldier of Fortune: Payback,2007,Shooter,120000,20000,0,10000,150000,50.0,14.0,54.0,13.0,M,DES_0005,CONS_007
VID_008553,F1 2012,2012,Racing,10000,110000,0,20000,150000,80.0,15.0,69.0,115.0,E,DES_0034,CONS_005
VID_008554,Elf: The Movie,2004,Action,100000,40000,0,0,150000,,,,,E,DES_0067,CONS_003
VID_008555,MLB SlugFest 20-03,2002,Sports,110000,30000,0,0,150000,80.0,10.0,75.0,4.0,E,DES_0039,CONS_004
VID_008556,Tiger Woods PGA Tour,2004,Sports,130000,0,0,10000,140000,64.0,21.0,74.0,7.0,E,DES_0008,CONS_002
VID_008557,Tamagotchi no Appare! Niji Venture,2007,Role-Playing,0,0,140000,0,140000,,,,,,DES_0026,CONS_002
VID_008558,Ultimate Board Game Collection,2007,Misc,130000,0,0,10000,140000,,,,,E,DES_0170,CONS_011
VID_008559,Grabbed by the Ghoulies,2003,Action,110000,30000,0,10000,140000,66.0,42.0,73.0,28.0,E,DES_0002,CONS_014
VID_008560,Cars: Mater-National Championship,2007,Racing,130000,0,0,10000,140000,58.0,9.0,78.0,6.0,E,DES_0029,CONS_013
VID_008561,Shadow Hearts: From The New World,2005,Role-Playing,70000,60000,0,20000,140000,76.0,42.0,82.0,33.0,T,DES_0144,CONS_006
VID_008562,Rayman Raving Rabbids,2007,Misc,130000,10000,0,10000,140000,56.0,13.0,61.0,8.0,E,DES_0006,CONS_002
VID_008563,Terraria,2011,Action,0,130000,0,10000,140000,83.0,29.0,85.0,1613.0,T,DES_0053,CONS_005
VID_008564,Derby Stallion Gold,2014,Sports,0,0,140000,0,140000,,,,,,DES_0153,CONS_001
VID_008565,CSI: 3 Dimensions of Murder,2007,Adventure,70000,60000,0,20000,140000,,,,,M,DES_0006,CONS_006
VID_008566,Barbarian,2002,Fighting,70000,60000,0,20000,140000,63.0,22.0,,,T,DES_0103,CONS_006
VID_008567,Tennis no Oji-Sama: Aim at The Victory!,2002,Sports,0,0,140000,0,140000,,,,,,DES_0015,CONS_003
VID_008568,L.A. Rush,2005,Racing,110000,30000,0,10000,140000,59.0,36.0,30.0,4.0,T,DES_0039,CONS_014
VID_008569,Rubik's World,2008,Puzzle,120000,10000,0,10000,140000,64.0,9.0,,,E,DES_0102,CONS_011
VID_008570,Record of Agarest War 2,2010,Role-Playing,90000,0,40000,10000,140000,56.0,6.0,72.0,36.0,T,DES_0265,CONS_007
VID_008571,QuickSpot,2006,Misc,10000,0,130000,0,140000,68.0,18.0,,,E10+,DES_0026,CONS_002
VID_008572,"Lunar 2: Eternal Blue(sales, but wrong system)",1994,Role-Playing,0,0,140000,0,140000,,,,,,DES_0303,CONS_021
VID_008573,Pipe Dreams 3D,2001,Puzzle,80000,50000,0,10000,140000,,,,,E,DES_0087,CONS_018
VID_008574,Skylanders Giants,2012,Action,120000,10000,0,10000,140000,59.0,9.0,50.0,13.0,E10+,DES_0005,CONS_001
VID_008575,Spider-Man: Friend or Foe,2007,Action,130000,0,0,10000,140000,59.0,29.0,80.0,6.0,E10+,DES_0005,CONS_011
VID_008576,Fox Sports Golf '99,1997,Sports,80000,50000,0,10000,140000,,,,,,DES_0263,CONS_018
VID_008577,Power Rangers: Super Legends,2007,Action,70000,60000,0,20000,140000,,,30.0,5.0,E10+,DES_0033,CONS_006
VID_008578,Jurassic: The Hunted,2009,Shooter,70000,60000,0,20000,140000,,,,,T,DES_0005,CONS_006
VID_008579,Sakura Wars GB,2000,Adventure,0,0,140000,0,140000,,,,,,DES_0301,CONS_017
VID_008580,Shining Force CD,1994,Strategy,0,0,140000,0,140000,,,,,,DES_0009,CONS_024
VID_008581,Fatal Frame,2001,Action,70000,60000,0,20000,140000,74.0,22.0,89.0,72.0,T,DES_0171,CONS_006
VID_008582,Rayman 3,2003,Platform,100000,40000,0,0,140000,83.0,21.0,78.0,8.0,E,DES_0006,CONS_003
VID_008583,The Fifth Element,1998,Action,80000,50000,0,10000,140000,,,,,,DES_0004,CONS_018
VID_008584,BlazBlue: Chrono Phantasma Extend,2015,Action,70000,30000,20000,20000,140000,80.0,10.0,77.0,31.0,T,DES_0147,CONS_008
VID_008585,Okaeri! Chibi-Robo! Happy Richie Oosouji,2009,Adventure,0,0,140000,0,140000,,,,,,DES_0001,CONS_002
VID_008586,Wild ARMs 4,2005,Role-Playing,70000,60000,0,20000,140000,69.0,38.0,73.0,17.0,T,DES_0012,CONS_006
VID_008587,Ratatouille,2007,Action,110000,30000,0,0,140000,60.0,7.0,56.0,7.0,E,DES_0029,CONS_004
VID_008588,G.I. Joe: The Rise of Cobra,2009,Action,110000,0,0,30000,140000,50.0,4.0,23.0,6.0,T,DES_0008,CONS_006
VID_008589,Casper: Spirit Dimensions,2001,Platform,70000,50000,0,20000,140000,58.0,7.0,35.0,6.0,E,DES_0071,CONS_006
VID_008590,Super Robot Taisen OG Saga: Endless Frontier (JP sales),2008,Role-Playing,0,0,140000,0,140000,,,,,,DES_0026,CONS_002
VID_008591,Sengoku Musou 3 Empires,2011,Action,0,0,140000,0,140000,,,,,,DES_0048,CONS_007
VID_008592,Thunder Truck Rally,1997,Racing,80000,50000,0,10000,140000,,,,,,DES_0085,CONS_018
VID_008593,Klonoa: Empire of Dreams,2001,Platform,100000,40000,0,0,140000,,,,,,DES_0052,CONS_003
VID_008594,SafeCracker: The Ultimate Puzzle Adventure,2009,Puzzle,70000,60000,0,10000,140000,43.0,4.0,,,E,DES_0304,CONS_002
VID_008595,Geometry Wars: Galaxies,2007,Shooter,130000,0,0,10000,140000,79.0,36.0,79.0,26.0,E,DES_0024,CONS_002
VID_008596,Famista Returns,2015,Sports,0,0,140000,0,140000,,,,,,DES_0026,CONS_001
VID_008597,Syndicate,2012,Shooter,70000,60000,0,20000,140000,75.0,29.0,65.0,106.0,M,DES_0305,CONS_007
VID_008598,Adrenalin Misfits,2010,Racing,120000,20000,0,10000,140000,50.0,32.0,,,E,DES_0015,CONS_013
VID_008599,Karaoke Revolution Glee: Volume 3,2011,Misc,130000,0,0,10000,140000,,,,,T,DES_0015,CONS_013
VID_008600,Cave Story 3D,2011,Platform,90000,30000,10000,10000,140000,82.0,29.0,77.0,72.0,E10+,DES_0130,CONS_001
VID_008601,Iron & Blood,1996,Fighting,80000,50000,0,10000,140000,,,,,,DES_0031,CONS_018
VID_008602,Mega Man Powered Up,2006,Platform,120000,10000,0,20000,140000,82.0,28.0,75.0,36.0,E,DES_0013,CONS_009
VID_008603,Balloon Pop,2009,Puzzle,130000,0,0,10000,140000,,,,,E,DES_0281,CONS_002
VID_008604,Class of Heroes,2008,Role-Playing,60000,0,80000,10000,140000,61.0,12.0,71.0,12.0,T,DES_0306,CONS_009
VID_008605,Second Sight,2004,Adventure,70000,50000,0,20000,140000,76.0,48.0,80.0,23.0,T,DES_0034,CONS_006
VID_008606,Heroes of Mana,2007,Strategy,70000,10000,50000,10000,140000,66.0,32.0,,,E10+,DES_0016,CONS_002
VID_008607,Alien: Isolation,2014,Shooter,0,140000,0,10000,140000,81.0,41.0,84.0,1588.0,M,DES_0009,CONS_005
VID_008608,G.I. Joe: The Rise of Cobra,2009,Action,110000,20000,0,20000,140000,,,,,T,DES_0008,CONS_009
VID_008609,Just Cause 3,2015,Action,30000,110000,0,10000,140000,74.0,50.0,53.0,529.0,M,DES_0016,CONS_005
VID_008610,Monster House,2006,Adventure,70000,50000,0,20000,140000,59.0,27.0,,,E10+,DES_0029,CONS_006
VID_008611,Phantom Brave,2004,Role-Playing,70000,50000,0,20000,140000,81.0,40.0,79.0,22.0,T,DES_0048,CONS_006
VID_008612,Thor: God of Thunder,2011,Action,90000,40000,0,10000,140000,38.0,40.0,57.0,22.0,T,DES_0009,CONS_013
VID_008613,Championship Motocross 2001 featuring Ricky Carmichael,2001,Racing,80000,50000,0,10000,140000,70.0,8.0,,,T,DES_0029,CONS_018
VID_008614,Kenka Banchou 5: Otoko no Housoku,2011,Action,0,0,140000,0,140000,,,,,,DES_0129,CONS_009
VID_008615,Doshin the Giant,2002,Simulation,0,0,140000,0,140000,,,,,,DES_0001,CONS_004
VID_008616,Star Ocean: Blue Sphere,2001,Role-Playing,0,0,140000,0,140000,,,,,,DES_0025,CONS_017
VID_008617,Shrek 2 and Shark Tale 2-in-1 Pack,2005,Misc,100000,40000,0,0,140000,,,,,,DES_0005,CONS_003
VID_008618,Mojo!,2003,Puzzle,70000,50000,0,20000,140000,,,,,,DES_0051,CONS_006
VID_008619,Kamen Rider Ryuki,2002,Action,0,0,130000,10000,140000,,,,,,DES_0026,CONS_018
VID_008620,Front Mission Alternative,1997,Strategy,0,0,130000,10000,140000,,,,,,DES_0010,CONS_018
VID_008621,World Championship Poker: Howard Lederer - All In,2006,Misc,130000,0,0,10000,140000,,,,,,DES_0012,CONS_009
VID_008622,FIFA Soccer 2005,2004,Sports,110000,30000,0,0,140000,78.0,22.0,85.0,6.0,E,DES_0008,CONS_004
VID_008623,Harvest Moon: Hero of Leaf Valley,2009,Simulation,70000,20000,50000,10000,140000,74.0,6.0,79.0,12.0,E,DES_0070,CONS_009
VID_008624,Diner Dash: Flo on the Go,2009,Puzzle,130000,0,0,10000,140000,,,,,E,DES_0074,CONS_002
VID_008625,Hexyz Force,2009,Role-Playing,70000,0,60000,10000,140000,68.0,13.0,73.0,21.0,T,DES_0091,CONS_009
VID_008626,Power Stone,1998,Fighting,0,0,140000,0,140000,,,,,,DES_0022,CONS_022
VID_008627,Jonny Moseley Mad Trix,2001,Sports,70000,50000,0,20000,140000,44.0,14.0,57.0,6.0,T,DES_0076,CONS_006
VID_008628,Uta no * Prince-Sama: Repeat,2011,Adventure,0,0,140000,0,140000,,,,,,DES_0307,CONS_009
VID_008629,Senran Kagura Burst: Guren no Sh?jo-tachi,2012,Action,0,0,140000,0,140000,,,,,,DES_0104,CONS_001
VID_008630,MTV Music Generator 3: This Is the Remix,2004,Misc,70000,50000,0,20000,140000,79.0,28.0,86.0,8.0,T,DES_0034,CONS_006
VID_008631,Cake Mania 3,2009,Simulation,130000,0,0,10000,140000,,,,,E,DES_0035,CONS_002
VID_008632,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,2010,Role-Playing,70000,0,60000,10000,140000,,,,,,DES_0130,CONS_009
VID_008633,Gundam Breaker 2,2014,Action,0,0,140000,0,140000,,,,,,DES_0026,CONS_007
VID_008634,.hack//Link,2010,Role-Playing,0,0,140000,0,140000,,,,,,DES_0026,CONS_009
VID_008635,Terminator 3: Rise of the Machines,2003,Action,110000,30000,0,10000,140000,35.0,24.0,20.0,10.0,T,DES_0011,CONS_014
VID_008636,SSX On Tour,2005,Sports,110000,30000,0,10000,140000,81.0,35.0,81.0,10.0,E,DES_0008,CONS_014
VID_008637,NCAA College Basketball 2K3,2002,Sports,110000,30000,0,10000,140000,84.0,12.0,84.0,5.0,E,DES_0009,CONS_014
VID_008638,Victorious Boxers: Revolution,2007,Fighting,70000,0,60000,10000,140000,59.0,26.0,54.0,8.0,T,DES_0006,CONS_011
VID_008639,Farming Simulator 2013,2013,Simulation,0,90000,20000,20000,140000,40.0,17.0,29.0,9.0,E,DES_0082,CONS_007
VID_008640,The Legend of Heroes II: Prophecy of the Moonlight Witch,2004,Role-Playing,30000,0,110000,0,140000,63.0,25.0,69.0,11.0,E10+,DES_0026,CONS_009
VID_008641,Doom,2001,Shooter,100000,40000,0,0,140000,81.0,24.0,85.0,15.0,T,DES_0005,CONS_003
VID_008642,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,2010,Puzzle,90000,40000,0,10000,140000,,,,,,DES_0278,CONS_002
VID_008643,Mary-Kate and Ashley: Winners Circle,2001,Action,80000,50000,0,10000,140000,,,,,,DES_0031,CONS_018
VID_008644,Jewel Quest Solitaire,2009,Puzzle,0,130000,0,20000,140000,,,,,,DES_0098,CONS_002
VID_008645,PaRappa The Rapper 2,2001,Misc,70000,50000,0,20000,140000,67.0,26.0,66.0,26.0,E,DES_0004,CONS_006
VID_008646,OutRun 2,2004,Racing,110000,30000,0,10000,140000,,,,,,DES_0009,CONS_014
VID_008647,Okami,2012,Action,0,0,140000,0,140000,,,,,,DES_0013,CONS_007
VID_008648,Marvel vs. Capcom 2: New Age of Heroes,2000,Fighting,0,0,140000,0,140000,,,,,,DES_0018,CONS_022
VID_008649,Super Dodgeball Brawlers,2008,Sports,130000,0,0,10000,140000,65.0,12.0,,,E,DES_0220,CONS_002
VID_008650,NFL Head Coach 09,2008,Sports,130000,0,0,10000,140000,64.0,12.0,71.0,12.0,E,DES_0008,CONS_007
VID_008651,Hitman: Blood Money,2006,Action,110000,30000,0,10000,140000,81.0,27.0,91.0,32.0,M,DES_0022,CONS_014
VID_008652,Soukaigi,1998,Role-Playing,0,0,130000,10000,140000,,,,,,DES_0010,CONS_018
VID_008653,PANGYA: Fantasy Golf,2009,Sports,90000,0,40000,10000,140000,77.0,16.0,70.0,13.0,E10+,DES_0196,CONS_009
VID_008654,Fast Food Panic,2010,Simulation,130000,0,0,10000,140000,,,,,E,DES_0124,CONS_002
VID_008655,Pipe Mania,2008,Puzzle,70000,50000,0,20000,140000,68.0,4.0,,,E,DES_0087,CONS_006
VID_008656,Xevious 3D/G+,1997,Shooter,10000,10000,110000,10000,140000,,,,,,DES_0004,CONS_018
VID_008657,Metal Gear Solid V: Ground Zeroes,2014,Action,70000,50000,10000,10000,140000,,,57.0,148.0,M,DES_0015,CONS_013
VID_008658,Gretzky NHL 06,2005,Sports,130000,0,0,10000,140000,65.0,22.0,68.0,4.0,E10+,DES_0004,CONS_009
VID_008659,Shonen Jump's Shaman King: Master of Spirits,2004,Role-Playing,100000,40000,0,0,140000,,,,,,DES_0015,CONS_003
VID_008660,Kid Adventures: Sky Captain,2010,Action,90000,40000,0,10000,140000,,,,,E,DES_0053,CONS_011
VID_008661,NFL Blitz 20-03,2002,Sports,110000,30000,0,10000,140000,72.0,12.0,78.0,4.0,E,DES_0039,CONS_014
VID_008662,PaRappa The Rapper,2006,Misc,110000,0,20000,20000,140000,67.0,43.0,52.0,16.0,E,DES_0004,CONS_009
VID_008663,Pirates: The Legend of Black Kat,2002,Adventure,70000,50000,0,20000,140000,72.0,24.0,79.0,8.0,T,DES_0008,CONS_006
VID_008664,Fur Fighters: Viggo's Revenge,2001,Action,70000,50000,0,20000,140000,64.0,15.0,73.0,37.0,T,DES_0031,CONS_006
VID_008665,Thor: God of Thunder,2011,Action,70000,50000,0,20000,140000,39.0,35.0,44.0,19.0,T,DES_0009,CONS_007
VID_008666,The Walking Dead: Season One,2013,Adventure,100000,0,10000,30000,140000,,,,,,DES_0016,CONS_010
VID_008667,Yu-Gi-Oh! Monster Capture GB,2000,Role-Playing,0,0,140000,0,140000,,,,,,DES_0015,CONS_017
VID_008668,Zapper: One Wicked Cricket!,2002,Platform,100000,40000,0,0,140000,,,,,,DES_0052,CONS_003
VID_008669,Skylanders Imaginators,2016,Platform,40000,80000,0,20000,140000,80.0,47.0,55.0,17.0,E10+,DES_0005,CONS_008
VID_008670,"NewU Fitness First Mind Body, Yoga & Pilates Workout",2010,Sports,120000,10000,0,10000,140000,,,,,,DES_0194,CONS_011
VID_008671,The Da Vinci Code,2006,Action,70000,50000,0,20000,140000,54.0,43.0,80.0,24.0,T,DES_0003,CONS_006
VID_008672,Scooby-Doo! Night of 100 Frights,2003,Platform,110000,30000,0,10000,140000,,,,,,DES_0029,CONS_014
VID_008673,Naruto Shippuden: Ninja Destiny 3,2006,Fighting,0,10000,130000,0,140000,,,,,,DES_0058,CONS_002
VID_008674,Ford Racing Off Road,2008,Racing,50000,80000,0,20000,140000,47.0,6.0,,,E,DES_0170,CONS_009
VID_008675,Chicken Shoot,2007,Action,130000,0,0,10000,140000,19.0,4.0,31.0,7.0,E10+,DES_0084,CONS_002
VID_008676,Dead to Rights,2002,Shooter,110000,30000,0,0,140000,77.0,16.0,87.0,7.0,M,DES_0008,CONS_004
VID_008677,Scarface: The World is Yours,2007,Action,120000,10000,0,10000,140000,71.0,23.0,84.0,29.0,M,DES_0024,CONS_011
VID_008678,Top Spin 4,2011,Sports,40000,80000,0,20000,140000,54.0,8.0,74.0,7.0,E,DES_0003,CONS_011
VID_008679,Sphinx and the Cursed Mummy,2003,Action,110000,30000,0,0,140000,79.0,22.0,88.0,12.0,T,DES_0029,CONS_004
VID_008680,Disney's Planes,2013,Simulation,70000,60000,0,10000,140000,,,,,E,DES_0033,CONS_011
VID_008681,MX vs. ATV Reflex,2009,Racing,130000,0,0,10000,140000,,,,,E,DES_0029,CONS_002
VID_008682,Hero's Saga Laevatein Tactics,2008,Role-Playing,130000,0,0,10000,140000,62.0,10.0,,,T,DES_0066,CONS_002
VID_008683,Cabela's Outdoor Adventures (2009),2009,Sports,70000,50000,0,20000,140000,,,66.0,5.0,T,DES_0059,CONS_006
VID_008684,Cranium Kabookii,2007,Misc,130000,0,0,10000,140000,64.0,9.0,54.0,13.0,E,DES_0006,CONS_011
VID_008685,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,1998,Adventure,80000,50000,0,10000,140000,,,,,,DES_0239,CONS_018
VID_008686,Active Life Explorer,2010,Sports,130000,0,0,10000,140000,,,,,E,DES_0026,CONS_011
VID_008687,XCOM 2,2016,Strategy,40000,80000,0,20000,140000,88.0,28.0,80.0,116.0,T,DES_0003,CONS_008
VID_008688,Naruto RPG 2: Chidori vs Rasengan,2005,Role-Playing,0,0,140000,0,140000,,,,,,DES_0099,CONS_002
VID_008689,Pro Evolution Soccer 2015,2014,Sports,30000,100000,0,10000,140000,79.0,9.0,73.0,65.0,E,DES_0015,CONS_015
VID_008690,Project V6,1998,Strategy,0,0,130000,10000,140000,,,,,,DES_0308,CONS_018
VID_008691,Destruction Derby Raw,2000,Racing,80000,50000,0,10000,140000,69.0,9.0,73.0,14.0,E,DES_0004,CONS_018
VID_008692,Risen 2: Dark Waters,2012,Role-Playing,50000,80000,0,10000,140000,60.0,18.0,60.0,58.0,M,DES_0041,CONS_013
VID_008693,World Tour Soccer 2003,2002,Sports,70000,50000,0,20000,140000,78.0,21.0,83.0,7.0,E,DES_0004,CONS_006
VID_008694,Akiba's Trip,2011,Adventure,0,0,140000,0,140000,,,,,,DES_0306,CONS_009
VID_008695,Arctic Tale,2007,Adventure,130000,0,0,10000,140000,38.0,4.0,,,E,DES_0084,CONS_002
VID_008696,Bravo Air Race,1997,Racing,80000,50000,0,10000,140000,,,,,,DES_0029,CONS_018
VID_008697,Onimusha Essentials,2008,Action,70000,50000,0,20000,140000,,,,,M,DES_0013,CONS_006
VID_008698,Gundam: The Battle Master,1997,Fighting,0,0,130000,10000,140000,,,,,,DES_0026,CONS_018
VID_008699,Ben 10 Galactic Racing,2011,Racing,70000,70000,0,10000,140000,,,,,E,DES_0058,CONS_001
VID_008700,ArmA II,2009,Shooter,0,120000,0,20000,140000,77.0,38.0,75.0,589.0,M,DES_0012,CONS_005
VID_008701,WWE 2K17,2016,Sports,50000,70000,0,20000,140000,,,41.0,9.0,T,DES_0003,CONS_007
VID_008702,Spyro: A Hero's Tail,2004,Platform,110000,30000,0,10000,140000,64.0,17.0,91.0,10.0,E,DES_0024,CONS_014
VID_008703,¡Shin Chan Flipa en colores!,2007,Platform,0,0,140000,0,140000,,,,,,DES_0012,CONS_002
VID_008704,Cities: Skylines,2015,Simulation,0,130000,0,10000,140000,85.0,60.0,89.0,1404.0,E,DES_0309,CONS_005
VID_008705,Drawn to Life Collection,2010,Misc,130000,0,0,10000,140000,,,,,E,DES_0029,CONS_002
VID_008706,Eternal Poison,2008,Role-Playing,70000,50000,0,20000,140000,65.0,11.0,82.0,9.0,T,DES_0056,CONS_006
VID_008707,Gretzky NHL 06,2005,Sports,70000,50000,0,20000,140000,62.0,24.0,,,E10+,DES_0004,CONS_006
VID_008708,Gungrave: Overdose,2004,Shooter,70000,50000,0,20000,140000,68.0,50.0,87.0,12.0,M,DES_0097,CONS_006
VID_008709,Metal Slug Anthology,2006,Shooter,120000,10000,0,10000,140000,73.0,38.0,80.0,22.0,T,DES_0152,CONS_011
VID_008710,Kidou Senshi Gundam: Shin Gihren no Yabou,2011,Strategy,0,0,140000,0,140000,,,,,,DES_0026,CONS_009
VID_008711,The Orange Box,2007,Shooter,0,110000,0,30000,140000,96.0,34.0,93.0,1495.0,M,DES_0008,CONS_005
VID_008712,Shovel Knight,2015,Platform,80000,40000,20000,10000,140000,90.0,9.0,82.0,225.0,E,DES_0310,CONS_001
VID_008713,Pro Evolution Soccer 2015,2014,Sports,50000,80000,0,10000,140000,,,68.0,29.0,E,DES_0015,CONS_013
VID_008714,NBA ShootOut 2002,2001,Sports,80000,50000,0,10000,140000,53.0,10.0,,,E,DES_0004,CONS_018
VID_008715,The Granstream Saga,1997,Role-Playing,80000,50000,0,10000,140000,,,,,,DES_0004,CONS_018
VID_008716,Power Gig: Rise of the SixString,2010,Misc,130000,0,0,10000,140000,36.0,10.0,5.0,4.0,T,DES_0053,CONS_007
VID_008717,Mr. Driller: Drill Spirits,2004,Puzzle,80000,0,50000,10000,140000,70.0,35.0,89.0,9.0,E,DES_0001,CONS_002
VID_008718,Bio FREAKS,1998,Action,110000,30000,0,0,140000,,,,,,DES_0014,CONS_019
VID_008719,Bassmasters 2000,1999,Sports,110000,30000,0,0,140000,,,,,,DES_0029,CONS_019
VID_008720,Micro Machines 64 Turbo,1999,Racing,110000,30000,0,0,140000,,,,,,DES_0034,CONS_019
VID_008721,Baldur's Gate: Dark Alliance,2002,Role-Playing,110000,30000,0,0,140000,79.0,10.0,77.0,22.0,T,DES_0018,CONS_004
VID_008722,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",2007,Role-Playing,0,0,130000,0,140000,,,,,,DES_0130,CONS_009
VID_008723,Eternal Eyes,1999,Role-Playing,80000,50000,0,10000,140000,,,,,,DES_0239,CONS_018
VID_008724,The Walking Dead: Season Two,2014,Adventure,80000,50000,0,10000,140000,,,,,,DES_0172,CONS_015
VID_008725,Dream Pinball 3D,2008,Misc,100000,20000,0,10000,140000,54.0,8.0,76.0,7.0,E10+,DES_0081,CONS_011
VID_008726,Fate/Unlimited Codes,2008,Fighting,0,0,140000,0,140000,,,,,,DES_0013,CONS_006
VID_008727,Star Wars: Knights of the Old Republic,2003,Role-Playing,10000,100000,0,20000,140000,93.0,33.0,90.0,1497.0,T,DES_0019,CONS_005
VID_008728,The Operative: No One Lives Forever,2002,Shooter,70000,50000,0,20000,140000,67.0,23.0,80.0,16.0,T,DES_0008,CONS_006
VID_008729,Gallop & Ride!,2008,Sports,130000,0,0,10000,140000,,,,,,DES_0029,CONS_011
VID_008730,Epidemic,1995,Shooter,20000,10000,100000,10000,140000,,,,,,DES_0004,CONS_018
VID_008731,Monster House,2006,Adventure,110000,30000,0,0,140000,60.0,18.0,,,E10+,DES_0029,CONS_004
VID_008732,Backyard Sports: Sandlot Sluggers,2010,Sports,130000,0,0,10000,140000,,,,,E,DES_0011,CONS_002
VID_008733,Dead or Alive 2,2000,Fighting,0,0,140000,0,140000,,,,,,DES_0031,CONS_022
VID_008734,Buck Fever,2009,Sports,130000,0,0,10000,140000,,,,,T,DES_0159,CONS_011
VID_008735,Monster Hunter Diary: Poka Poka Airou Village DX,2015,Action,0,0,140000,0,140000,,,,,,DES_0013,CONS_001
VID_008736,Cabela's African Safari,2006,Sports,130000,0,0,10000,140000,53.0,4.0,50.0,8.0,T,DES_0059,CONS_013
VID_008737,NCAA Basketball Final Four 97,1997,Sports,80000,50000,0,10000,140000,,,,,,DES_0051,CONS_018
VID_008738,Ecco the Dolphin: Defender of the Future,2002,Adventure,70000,50000,0,20000,140000,71.0,17.0,85.0,11.0,E,DES_0004,CONS_006
VID_008739,Atari's Greatest Hits: Volume 1,2010,Misc,130000,0,0,10000,140000,,,,,,DES_0011,CONS_002
VID_008740,The Bombing Islands,1997,Platform,80000,50000,0,10000,140000,,,,,,DES_0187,CONS_018
VID_008741,Yogi Bear: The Video Game,2010,Action,100000,30000,0,10000,140000,,,,,,DES_0058,CONS_002
VID_008742,Earth Defense Force 2: Invaders from Planet Space,2011,Action,0,0,140000,0,140000,,,,,,DES_0058,CONS_009
VID_008743,Just Cause,2006,Action,100000,30000,10000,10000,140000,73.0,57.0,72.0,52.0,M,DES_0022,CONS_013
VID_008744,Hot Wheels: Beat That!,2007,Racing,130000,0,0,10000,140000,,,53.0,9.0,E,DES_0005,CONS_011
VID_008745,X-Blades,2009,Action,100000,20000,20000,10000,140000,50.0,39.0,54.0,14.0,M,DES_0081,CONS_013
VID_008746,Odin Sphere: Leifthrasir,2016,Role-Playing,20000,20000,90000,10000,140000,93.0,5.0,79.0,83.0,T,DES_0130,CONS_010
